timestamp,aqi_change_rate_1h,aqi_change_rate_24h,carbon_monoxide,cloud_cover,day_of_week,day_of_week_cos,day_of_week_sin,dust,hour,hour_cos,hour_sin,is_weekday,month,month_cos,month_sin,nitrogen_dioxide,ozone,pm10,pm2_5,precipitation,relative_humidity_2m,rolling_mean_24h,rolling_std_24h,sulphur_dioxide,surface_pressure,temperature_2m,us_aqi,us_aqi_lag1,us_aqi_lag2,us_aqi_lag24,us_aqi_lag3,us_aqi_lag48,us_aqi_lag72,wind_direction_10m,wind_direction_10m_cos,wind_direction_10m_sin,wind_speed_10m
2025-12-20 07:00:00,1.0,20.0,2140.0,91,5,-0.2225209339563146,-0.9749279121818236,3.0,7,-0.25881904510252063,0.9659258262890683,0,11,0.8660254037844384,-0.5000000000000004,62.2,7.0,63.1,61.0,0.0,51,137.08333333333334,6.261800454141689,19.8,1013.3,19.1,151,150.0,149.0,131.0,147.0,113.0,142.0,36,0.8090169943749475,0.5877852522924731,2.4
2026-01-20 02:00:00,-1.0,15.0,1180.0,0,1,0.6234898018587336,0.7818314824680298,46.0,2,0.8660254037844387,0.49999999999999994,1,0,1.0,0.0,28.4,43.0,57.6,31.0,0.0,64,107.95833333333333,4.813740899680937,10.4,1014.4,18.2,113,114.0,115.0,98.0,115.0,88.0,107.0,343,0.9563047559630357,-0.29237170472273627,3.0
2026-05-20 08:00:00,0.0,-2.0,282.0,4,2,-0.22252093395631434,0.9749279121818236,53.0,8,-0.4999999999999998,0.8660254037844387,1,4,-0.4999999999999998,0.8660254037844387,8.5,72.0,56.2,22.5,0.0,75,71.29166666666667,0.9078961187016981,5.5,1004.1,29.5,71,71.0,71.0,73.0,71.0,77.0,74.0,249,-0.3583679495453007,-0.9335804264972016,15.4
2025-04-01 04:00:00,0.0,0.0,201.0,0,1,0.6234898018587336,0.7818314824680298,52.0,4,0.5000000000000001,0.8660254037844386,1,3,6.123233995736766e-17,1.0,12.0,67.0,45.5,15.6,0.0,84,76.29166666666667,17.5907069503902,8.3,1007.8,22.3,69,69.0,69.0,69.0,69.0,80.0,94.0,312,0.6691306063588578,-0.7431448254773946,8.3
2026-05-20 19:00:00,1.0,3.0,292.0,0,2,-0.22252093395631434,0.9749279121818236,70.0,19,0.2588190451025203,-0.9659258262890684,1,4,-0.4999999999999998,0.8660254037844387,15.6,67.0,74.5,30.5,0.0,78,71.20833333333333,1.0206207261767062,6.0,1001.8,29.4,74,73.0,73.0,71.0,72.0,77.0,76.0,250,-0.3420201433256694,-0.9396926207859082,12.5
2026-07-20 20:00:00,1.0,1.0,240.0,96,0,1.0,0.0,63.0,20,0.5000000000000001,-0.8660254037844386,1,6,-1.0,1.2246467991473532e-16,14.6,42.0,67.5,27.7,0.2,81,70.58333333333333,0.5036101552225553,6.5,999.7,28.5,71,70.0,70.0,70.0,70.0,64.0,71.0,219,-0.7771459614569708,-0.6293203910498376,13.6
2025-06-01 19:00:00,0.0,-2.0,405.0,0,6,0.6234898018587334,-0.7818314824680299,187.0,19,0.2588190451025203,-0.9659258262890684,0,5,-0.8660254037844387,0.49999999999999994,20.6,63.0,118.5,32.5,0.0,66,98.25,1.1131623577753156,9.0,995.7,31.6,99,99.0,98.0,101.0,97.0,111.0,110.0,239,-0.5150380749100545,-0.8571673007021121,14.0
2026-07-20 15:00:00,0.0,1.0,222.0,63,0,1.0,0.0,45.0,15,-0.7071067811865479,-0.7071067811865471,1,6,-1.0,1.2246467991473532e-16,6.2,62.0,47.5,21.1,0.1,70,70.5,0.5897678246513929,5.6,999.0,30.7,70,70.0,70.0,69.0,70.0,65.0,71.0,220,-0.766044443118978,-0.6427876096865393,15.2
2025-06-01 00:00:00,0.0,-8.0,242.0,1,6,0.6234898018587334,-0.7818314824680299,50.0,0,1.0,0.0,0,5,-0.8660254037844387,0.49999999999999994,7.2,69.0,49.6,19.4,0.0,81,101.33333333333333,2.4077170617114096,6.3,998.2,29.4,99,99.0,100.0,107.0,100.0,97.0,84.0,216,-0.8090169943749476,-0.587785252292473,14.8
2025-10-20 05:00:00,0.0,-8.0,268.0,0,0,1.0,0.0,8.0,5,0.25881904510252074,0.9659258262890683,1,9,-1.8369701987210297e-16,-1.0,12.8,72.0,23.3,18.4,0.0,64,95.45833333333333,16.91148096429786,11.5,1008.2,24.6,83,83.0,83.0,91.0,84.0,92.0,93.0,347,0.9743700647852351,-0.22495105434386534,9.4
2024-11-01 02:00:00,0.0,-1.0,273.0,23,4,-0.9009688679024191,-0.433883739117558,81.0,2,0.8660254037844387,0.49999999999999994,1,10,0.5000000000000001,-0.8660254037844386,37.4,25.0,78.5,35.4,0.0,98,104.625,1.438976085237283,6.4,1011.8,24.7,106,106.0,106.0,107.0,106.0,116.0,91.0,303,0.5446390350150266,-0.8386705679454243,8.2
2025-06-01 07:00:00,0.0,-4.0,332.0,0,6,0.6234898018587334,-0.7818314824680299,37.0,7,-0.25881904510252063,0.9659258262890683,0,5,-0.8660254037844387,0.49999999999999994,8.6,66.0,36.8,17.6,0.0,88,99.54166666666667,1.3506573815376892,7.5,998.6,29.1,98,98.0,98.0,102.0,98.0,101.0,82.0,233,-0.6018150231520483,-0.7986355100472928,13.4
2025-04-01 02:00:00,0.0,-2.0,276.0,0,1,0.6234898018587336,0.7818314824680298,33.0,2,0.8660254037844387,0.49999999999999994,1,3,6.123233995736766e-17,1.0,17.7,67.0,35.4,15.8,0.0,83,76.33333333333333,17.573860694513264,8.7,1008.6,23.3,69,69.0,69.0,71.0,69.0,83.0,90.0,331,0.8746197071393959,-0.4848096202463369,7.4
2025-02-01 05:00:00,1.0,3.0,280.0,0,5,-0.2225209339563146,-0.9749279121818236,167.0,5,0.25881904510252074,0.9659258262890683,0,1,0.8660254037844387,0.49999999999999994,29.4,23.0,143.0,49.1,0.0,56,101.58333333333333,3.1335029247945125,10.8,1010.5,13.7,103,102.0,100.0,100.0,99.0,78.0,83.0,326,0.8290375725550414,-0.5591929034707473,7.8
2024-11-01 19:00:00,-1.0,-15.0,589.0,0,4,-0.9009688679024191,-0.433883739117558,55.0,19,0.2588190451025203,-0.9659258262890684,1,10,0.5000000000000001,-0.8660254037844386,29.8,55.0,55.6,26.7,0.0,72,102.375,4.547455093352843,6.0,1012.0,28.6,93,94.0,95.0,108.0,96.0,117.0,109.0,259,-0.19080899537654547,-0.9816271834476639,14.5
2025-10-20 02:00:00,0.0,-9.0,331.0,0,0,1.0,0.0,8.0,2,0.8660254037844387,0.49999999999999994,1,9,-1.8369701987210297e-16,-1.0,26.0,57.0,28.6,24.0,0.0,73,96.5,16.336142911268922,13.0,1008.4,24.8,84,84.0,85.0,93.0,86.0,94.0,90.0,335,0.9063077870366497,-0.4226182617407,8.9
2026-05-20 11:00:00,0.0,-1.0,212.0,1,2,-0.22252093395631434,0.9749279121818236,79.0,11,-0.9659258262890682,0.258819045102521,1,4,-0.4999999999999998,0.8660254037844387,4.3,113.0,73.3,26.7,0.0,63,71.08333333333333,0.7172815023810752,6.0,1004.5,32.6,71,71.0,71.0,72.0,71.0,77.0,76.0,246,-0.4067366430758001,-0.913545457642601,17.0
2025-06-01 17:00:00,1.0,-4.0,320.0,13,6,0.6234898018587334,-0.7818314824680299,302.0,17,-0.25881904510252063,-0.9659258262890683,0,5,-0.8660254037844387,0.49999999999999994,10.5,89.0,208.6,52.4,0.0,49,98.41666666666667,1.3486439781110455,9.3,995.4,33.9,98,97.0,97.0,102.0,97.0,112.0,110.0,255,-0.25881904510252063,-0.9659258262890683,18.9
2026-07-20 04:00:00,0.0,6.0,117.0,50,0,1.0,0.0,34.0,4,0.5000000000000001,0.8660254037844386,1,6,-1.0,1.2246467991473532e-16,5.2,47.0,36.1,15.0,0.0,87,69.04166666666667,1.8761469921810259,4.6,999.6,27.5,71,71.0,71.0,65.0,71.0,68.0,71.0,255,-0.25881904510252063,-0.9659258262890683,8.8
2025-10-20 11:00:00,0.0,-9.0,415.0,0,0,1.0,0.0,24.0,11,-0.9659258262890682,0.258819045102521,1,9,-1.8369701987210297e-16,-1.0,12.2,143.0,34.0,21.4,0.0,18,93.125,18.15707431901134,26.3,1010.1,34.3,80,80.0,80.0,89.0,81.0,92.0,96.0,333,0.8910065241883678,-0.45399049973954697,9.1
2026-08-20 02:00:00,0.0,-5.0,117.0,46,3,-0.900968867902419,0.43388373911755823,11.0,2,0.8660254037844387,0.49999999999999994,1,7,-0.8660254037844388,-0.4999999999999997,6.0,38.0,21.5,11.6,0.0,83,63.0,1.0632190661576737,3.9,1003.9,26.9,61,61.0,61.0,66.0,62.0,71.0,70.0,264,-0.10452846326765336,-0.9945218953682734,16.3
2024-09-03 04:00:00,0.0,1.0,265.0,58,1,0.6234898018587336,0.7818314824680298,48.0,4,0.5000000000000001,0.8660254037844386,1,8,-0.5000000000000004,-0.8660254037844384,26.0,13.0,37.8,13.1,0.0,96,62.291666666666664,0.8586727202991173,7.4,1003.0,25.5,62,62.0,62.0,61.0,62.0,55.0,59.0,301,0.5150380749100542,-0.8571673007021123,8.4
2026-03-20 17:00:00,-1.0,21.0,418.0,12,4,-0.9009688679024191,-0.433883739117558,87.0,17,-0.25881904510252063,-0.9659258262890683,1,2,0.5000000000000001,0.8660254037844386,9.1,116.0,72.9,24.9,0.0,61,92.04166666666667,8.013462404613716,20.4,1009.1,26.0,98,99.0,100.0,77.0,100.0,79.0,68.0,207,-0.8910065241883681,-0.45399049973954625,8.5
2026-08-20 10:00:00,0.0,-2.0,225.0,100,3,-0.900968867902419,0.43388373911755823,41.0,10,-0.8660254037844387,0.49999999999999994,1,7,-0.8660254037844388,-0.4999999999999997,6.4,50.0,47.1,18.8,0.1,70,62.0,0.9780192938602242,5.0,1004.7,29.3,61,61.0,61.0,63.0,61.0,71.0,70.0,251,-0.32556815445715664,-0.9455185755993168,17.1
2025-04-01 13:00:00,1.0,7.0,329.0,0,1,0.6234898018587336,0.7818314824680298,126.0,13,-0.9659258262890683,-0.2588190451025208,1,3,6.123233995736766e-17,1.0,8.8,181.0,103.8,34.7,0.0,23,77.875,16.75478516982441,31.7,1008.7,34.6,73,72.0,71.0,66.0,71.0,77.0,98.0,224,-0.7193398003386511,-0.6946583704589974,8.8
2024-09-03 01:00:00,0.0,2.0,380.0,98,1,0.6234898018587336,0.7818314824680298,47.0,1,0.9659258262890683,0.25881904510252074,1,8,-0.5000000000000004,-0.8660254037844384,34.9,6.0,38.8,14.7,0.0,94,62.083333333333336,1.1000658741832319,7.1,1003.2,25.9,62,62.0,62.0,60.0,62.0,55.0,59.0,268,-0.03489949670250165,-0.9993908270190957,8.6
2026-01-20 12:00:00,-1.0,-6.0,614.0,0,1,0.6234898018587336,0.7818314824680298,78.0,12,-1.0,1.2246467991473532e-16,1,0,1.0,0.0,8.9,110.0,76.4,31.9,0.0,44,108.875,4.504225069670187,29.6,1016.3,23.5,100,101.0,102.0,106.0,103.0,94.0,84.0,204,-0.9135454576426011,-0.4067366430757998,5.3
2025-02-01 11:00:00,0.0,-1.0,1058.0,0,5,-0.2225209339563146,-0.9749279121818236,65.0,11,-0.9659258262890682,0.258819045102521,0,1,0.8660254037844387,0.49999999999999994,17.2,108.0,68.7,32.2,0.0,24,101.91666666666667,3.282584700937004,19.7,1015.2,21.1,105,105.0,105.0,106.0,105.0,81.0,79.0,83,0.12186934340514749,0.992546151641322,5.6
2025-02-01 04:00:00,2.0,3.0,289.0,0,5,-0.2225209339563146,-0.9749279121818236,209.0,4,0.5000000000000001,0.8660254037844386,0,1,0.8660254037844387,0.49999999999999994,29.7,30.0,177.0,53.1,0.0,55,101.45833333333333,3.1343700104334613,10.6,1010.3,14.8,102,100.0,99.0,99.0,98.0,77.0,84.0,312,0.6691306063588578,-0.7431448254773946,7.3
2025-06-01 22:00:00,0.0,1.0,418.0,51,6,0.6234898018587334,-0.7818314824680299,86.0,22,0.8660254037844384,-0.5000000000000004,0,5,-0.8660254037844387,0.49999999999999994,19.2,51.0,79.9,25.9,0.0,79,98.29166666666667,1.1970676733075625,9.2,997.5,29.9,101,101.0,100.0,100.0,99.0,108.0,97.0,126,-0.587785252292473,0.8090169943749475,11.8
2025-10-20 13:00:00,0.0,-10.0,298.0,0,0,1.0,0.0,18.0,13,-0.9659258262890683,-0.2588190451025208,1,9,-1.8369701987210297e-16,-1.0,5.1,171.0,28.8,20.0,0.0,14,92.29166666666667,18.569444670273096,22.7,1008.6,35.7,79,79.0,80.0,89.0,80.0,92.0,96.0,278,0.13917310096006547,-0.9902680687415704,6.2
